order_item_id,return_probability,risk_band
142014,0.48830366455818447,Low
142088,0.4898728303054126,Low
143187,0.4951274216724264,Medium
143292,0.48704713731097005,Low
143683,0.49992016061435446,Medium
144012,0.4991343168646617,Medium
144106,0.4842224941808687,Low
146902,0.5009108725126465,Medium
147237,0.47786718368716674,Low
147630,0.4824767297807702,Low
148656,0.4997058782416713,Medium
149163,0.500497322701773,Medium
149585,0.5008586664497657,Medium
150493,0.49092234261458245,Low
151220,0.491683380385378,Low
151963,0.49343396802913325,Low
152944,0.48673393652606345,Low
153613,0.4854488811016809,Low
154957,0.47629594079465204,Low
155154,0.49896529638789655,Medium
155582,0.48597370182810284,Low
156964,0.4899691686257924,Low
158637,0.49438311030119486,Low
158776,0.49727982140803856,Medium
158833,0.48950270459489653,Low
159118,0.47511602503117384,Low
159265,0.5136727472440269,High
159997,0.48989271537049306,Low
160585,0.47961957282852463,Low
160645,0.5005270330256497,Medium
161068,0.5011274922311408,Medium
162967,0.5044304588478872,Medium
163489,0.4804417768456111,Low
163629,0.49934944360118194,Medium
163768,0.5014114218929594,Medium
164166,0.48741619963460425,Low
165067,0.48514298293621966,Low
165637,0.49818914280956034,Medium
165930,0.47649858139956547,Low
166197,0.4853533275075082,Low
167400,0.4992803622412881,Medium
168273,0.4895000761641469,Low
168313,0.48605787282228735,Low
168975,0.5016638411000776,Medium
169714,0.4991066433222609,Medium
170357,0.500586683592138,Medium
170576,0.5053071000583393,High
170749,0.5010075589998851,Medium
172478,0.5016734405435298,Medium
172655,0.5023410290818019,Medium
173416,0.4981753445073557,Medium
173827,0.5296875770567189,High
173996,0.4773214363217922,Low
174211,0.4973428970153556,Medium
176385,0.5032994487338255,Medium
176626,0.5299324462855026,High
177243,0.4982294522664486,Medium
7431,0.5061888325220854,High
8313,0.5088197640551662,High
8724,0.490146478601076,Low
8978,0.48468555256898477,Low
9983,0.4931482506476758,Low
15036,0.49953002142392416,Medium
17093,0.4721512124430647,Low
17615,0.5105891054677746,High
20370,0.49330663425638693,Low
20628,0.499175909257537,Medium
22364,0.4989847537878649,Medium
28265,0.5012149668803528,Medium
28377,0.49140350417580525,Low
32269,0.5003247320720291,Medium
38266,0.4980875613738547,Medium
47843,0.4863602619064496,Low
49169,0.4821920219495509,Low
49506,0.49903012374865363,Medium
50698,0.48198017859379483,Low
56617,0.5023369268032626,Medium
61016,0.4882991699448704,Low
61483,0.48054319383986394,Low
62117,0.4988616105833245,Medium
62204,0.49767106564398716,Medium
62600,0.5302951702572167,High
63592,0.49093340238801303,Low
68455,0.49932438986285865,Medium
69298,0.48001999223489056,Low
69923,0.48783543889395975,Low
70512,0.48934149978191327,Low
72367,0.49764943008571155,Medium
75310,0.4820737130261301,Low
78092,0.49123622641819586,Low
78962,0.5077887394231216,High
79947,0.5013675694197005,Medium
83485,0.4927952730297464,Low
84698,0.5055562159891743,High
86690,0.4981334920124461,Medium
87079,0.4983112873418862,Medium
91022,0.5027204046451301,Medium
92637,0.5113205533480389,High
98154,0.5065268785823595,High
100624,0.47115034545609524,Low
107397,0.5033982106135931,Medium
114418,0.5136377398021342,High
114896,0.4907080065917814,Low
119582,0.4835136894820118,Low
120535,0.48821594766767484,Low
123178,0.485906155524365,Low
124344,0.500358967764162,Medium
124905,0.5078418290243062,High
128066,0.49843232475122756,Medium
130984,0.5011378339623993,Medium
131767,0.49219893276464954,Low
133721,0.4932869732313635,Low
134806,0.4983811004398652,Medium
138412,0.500765588762484,Medium
139340,0.5015310591768902,Medium
139342,0.49375166014407884,Low
145117,0.5002676489897692,Medium
147674,0.4945684907996551,Low
148699,0.493862919529399,Low
159871,0.4920420933100401,Low
159934,0.5013978582790933,Medium
160316,0.5006793448682623,Medium
162747,0.493764351489064,Low
165082,0.4921691623829203,Low
165274,0.49905287493708217,Medium
171139,0.4934871743717555,Low
172986,0.49827440460170747,Medium
178537,0.4777401386509299,Low
179262,0.4993603609894365,Medium
5455,0.5083320732097746,High
94343,0.5076709758984733,High
124177,0.5068110569159875,High
11077,0.4799788527279716,Low
34864,0.4794359665083722,Low
81848,0.4774505368320323,Low
102328,0.48641103781816636,Low
123028,0.5018654537366978,Medium
124885,0.5011333095669772,Medium
134406,0.5121599740311894,High
138322,0.4989129971192004,Medium
138523,0.5007352483610413,Medium
138636,0.4883896271856536,Low
140408,0.4785887006787291,Low
140613,0.500215330357785,Medium
162042,0.5014989835272597,Medium
19567,0.5137821023650823,High
89752,0.5074568555909964,High
13374,0.5026049799111961,Medium
23684,0.47975567005335584,Low
25407,0.47918333372997657,Low
58694,0.500748695067734,Medium
92793,0.4785093301071212,Low
117195,0.5012676322286765,Medium
123916,0.5002170992363781,Medium
148149,0.47813735460231194,Low
175564,0.5017743449600661,Medium
177690,0.5038213120913393,Medium
47482,0.5024128269589049,Medium
108312,0.5031609289282789,Medium
149017,0.4834489390971689,Low
83996,0.48240414169490914,Low
112824,0.5082772824612477,High
163562,0.5016148889798168,Medium
53690,0.5010332296692614,Medium
128939,0.4726722718579262,Low
8717,0.4997385538087267,Medium
166753,0.501951243986536,Medium
96452,0.5015145989399119,Medium
27176,0.5064339091405169,High
75848,0.4927995645415951,Low
41218,0.5011274115076609,Medium
159741,0.500699901834481,Medium
85502,0.5006511595622515,Medium
1120,0.4932038791706324,Low
92588,0.48723614558297385,Low
41998,0.48787467620700864,Low
18966,0.4922550401613965,Low
82073,0.4922677304440181,Low
94700,0.4947902274354689,Low
35047,0.4983464840172528,Medium
148855,0.500929314332068,Medium
151614,0.49134322063522584,Low
154806,0.49784586664865277,Medium
178724,0.5011400225924407,Medium
7504,0.485693545606041,Low
12913,0.4861881575372167,Low
13629,0.5081992906159566,High
35557,0.4849898891689884,Low
64240,0.5103559017169239,High
108288,0.5093573257611842,High
128479,0.4868791880616494,Low
133442,0.5092527690023465,High
140580,0.508708654950405,High
11882,0.5014098055296247,Medium
47038,0.5035889373613532,Medium
54356,0.5084547319755522,High
61897,0.5111952067230785,High
63621,0.5103893026443481,High
116449,0.5106445793118103,High
176448,0.5007756502144539,Medium
40602,0.5098116850481296,High
163238,0.5076350473498212,High
112255,0.5057290977563549,High
9336,0.49984881160469397,Medium
59286,0.5000190407295082,Medium
85224,0.4888557542317209,Low
88754,0.5001195718472973,Medium
91812,0.5004531522602471,Medium
100406,0.5007501755852337,Medium
100487,0.4977254282950534,Medium
144229,0.49105703841352516,Low
147523,0.4997193397325171,Medium
150084,0.4869198980230678,Low
178282,0.4995923466767626,Medium
66729,0.4877038400896256,Low
107967,0.500720219407164,Medium
125728,0.48679125460642414,Low
169656,0.5009189216382618,Medium
40867,0.4972997333451068,Medium
63419,0.49419498259235006,Low
146716,0.49578727038479,Medium
2808,0.5010869985600336,Medium
4452,0.5013650805317229,Medium
5262,0.5072404010399847,High
12256,0.5086012315403715,High
16023,0.4963139669759662,Medium
22648,0.49476479987098987,Low
26162,0.4759489040692252,Low
27519,0.4917541082144122,Low
34078,0.48714012166446174,Low
36114,0.47878930745544146,Low
37465,0.499715710387878,Medium
40145,0.47800370124764624,Low
47267,0.48849342148717406,Low
47396,0.49129815002082605,Low
49578,0.47647909931019294,Low
51920,0.489770422825966,Low
55249,0.4914347208259892,Low
60800,0.5076320075650201,High
62054,0.49294395497208304,Low
63426,0.5021895965426616,Medium
64436,0.4928898197385117,Low
66373,0.4797629503065159,Low
68126,0.4902680565407447,Low
71295,0.49265756330853133,Low
74127,0.4959700346694664,Medium
78809,0.487563244596928,Low
80118,0.48540005900091965,Low
80916,0.5099866125201781,High
84439,0.4857095695594552,Low
85867,0.4855556361103112,Low
87639,0.4860566303164144,Low
88249,0.5059748449694353,High
88666,0.49113877105976744,Low
89869,0.4851937631361736,Low
90733,0.4956363047920463,Medium
91358,0.4913417053844935,Low
92020,0.5017194645468572,Medium
98424,0.4933318746375722,Low
100706,0.48720302000881277,Low
110725,0.49263906450918515,Low
111498,0.5009505854682853,Medium
112336,0.4849867923059756,Low
118700,0.5293963468780806,High
119216,0.4916195722215659,Low
119579,0.5062467485513471,High
123126,0.48657873952779823,Low
124318,0.4997782312936844,Medium
125245,0.4756487238079832,Low
127420,0.49306513436157035,Low
129916,0.501701271159965,Medium
130045,0.5001575397554467,Medium
132570,0.49918611481724706,Medium
133685,0.4888418609681256,Low
133786,0.5110396921805449,High
135407,0.48815291851404624,Low
136038,0.5101799800910017,High
137921,0.4912150885478613,Low
139672,0.4915288930145636,Low
140791,0.4903979150782603,Low
143467,0.4865513709225984,Low
151744,0.4989459817674459,Medium
152345,0.48747850601565734,Low
152439,0.4854825596772554,Low
158835,0.4935481556174233,Low
170226,0.5102642285294354,High
171802,0.49724152496491464,Medium
172959,0.4849778304886074,Low
173944,0.49308229744924365,Low
174440,0.4773981313911511,Low
175454,0.4908514874404388,Low
176804,0.4753533899789885,Low
178696,0.5078152554138893,High
179458,0.5010319511276996,Medium
180063,0.4988060848855748,Medium
7665,0.4851751264184411,Low
11224,0.4936484263976436,Low
20605,0.5006272237680645,Medium
23994,0.5102510330292741,High
24777,0.4985552665699425,Medium
27444,0.484958838840585,Low
30055,0.4832746172092446,Low
41628,0.503271141272607,Medium
45695,0.4933791438733445,Low
48180,0.4947918689671236,Low
62601,0.49316122270739404,Low
65531,0.5061899637995068,High
70460,0.510676834359079,High
74321,0.48769365207196663,Low
78061,0.4724255797105158,Low
101973,0.5027060547716272,Medium
109025,0.48608258412478444,Low
128181,0.5288318359698093,High
135858,0.4930385923101367,Low
154556,0.47914861698181743,Low
167015,0.5001752784229027,Medium
178495,0.4926492894604107,Low
6933,0.49858980601221803,Medium
22710,0.4920143777360481,Low
72844,0.513841596757905,High
70744,0.4907610623677578,Low
37637,0.5226917234231045,High
124818,0.5143907761827436,High
159670,0.5158288835211777,High
67930,0.5143557715610992,High
138068,0.5097961737160038,High
74369,0.48812435512147123,Low
109570,0.48540844387336746,Low
161533,0.4851253024062452,Low
6929,0.4868660382219833,Low
105329,0.4869789868634707,Low
124,0.5004660499658635,Medium
51766,0.49050095676531114,Low
15473,0.5005105319389916,Medium
6759,0.473437696367685,Low
75637,0.4717515566732282,Low
89157,0.4717114655265721,Low
96417,0.470561307268065,Low
102159,0.4703082561505799,Low
107783,0.4705384662702646,Low
134752,0.47049815246054993,Low
149348,0.47262786780523114,Low
30914,0.4793632419383266,Low
32671,0.47335386830237114,Low
107001,0.4716183426963063,Low
134871,0.4729236322929455,Low
18372,0.501420403329976,Medium
51520,0.49498830382544273,Medium
166541,0.5005790934277007,Medium
19885,0.5087987362755895,High
66611,0.4989430500124202,Medium
74021,0.5036230362439565,Medium
171031,0.508307394657682,High
180270,0.5014469400492357,Medium
40205,0.49950009772070003,Medium
145574,0.5002527684476477,Medium
11387,0.5107678769871247,High
22684,0.5106587645243424,High
62473,0.5134105980756786,High
158523,0.5128418217882124,High
180846,0.514272575018967,High
17475,0.5136033957885144,High
124336,0.5142497456244929,High
176178,0.5123912420476289,High
38212,0.5105359649542618,High
80837,0.48744999348768475,Low
102747,0.5097472727548055,High
25553,0.4939258671764336,Low
44253,0.5081978118870994,High
50574,0.5080683742475928,High
115400,0.5008511566202272,Medium
133430,0.5001552540731727,Medium
123896,0.505858645092252,High
28193,0.49980456151550423,Medium
95761,0.4965210472243631,Medium
130749,0.4947618881225748,Low
156490,0.5020443585478283,Medium
168286,0.5050632591106613,High
29515,0.5076893283697167,High
143291,0.500159665300132,Medium
141176,0.5031998678032195,Medium
160210,0.5014653465363408,Medium
160213,0.5020913732372413,Medium
24288,0.5015307150170759,Medium
46838,0.49700985596603586,Medium
51178,0.48726450830259094,Low
102896,0.4899765291067914,Low
109321,0.499545484169728,Medium
155557,0.5022296104792009,Medium
25010,0.5024905793845188,Medium
100393,0.48192881878044214,Low
27502,0.5063159596121107,High
50809,0.508936261286034,High
64810,0.5048285665082486,Medium
110080,0.4978356992455561,Medium
114276,0.4970238824228116,Medium
120173,0.49452297394469075,Low
136556,0.49596886559220554,Medium
908,0.4777701902154206,Low
3717,0.4920719934789467,Low
6818,0.5004577977069128,Medium
7562,0.49921344315589916,Medium
7814,0.4870335200955928,Low
12615,0.5007729008756543,Medium
13806,0.49997767025629175,Medium
18812,0.5069683311935446,High
19668,0.49291442960569043,Low
24632,0.5012629550375619,Medium
29994,0.5090707853715432,High
30638,0.48747182655711535,Low
32267,0.5004926147950807,Medium
33585,0.47686354475830955,Low
35665,0.4918815748736134,Low
35668,0.5016726194421377,Medium
38872,0.5128282294023006,High
39773,0.49993239233578485,Medium
43052,0.48584021153824086,Low
45607,0.493402141296822,Low
46656,0.4788778270242607,Low
54613,0.49893123431613723,Medium
58081,0.495628288575576,Medium
58315,0.4928929851115157,Low
62937,0.48616135206062105,Low
63283,0.4865956824586973,Low
63865,0.4996238261173733,Medium
68524,0.501737821810939,Medium
72476,0.4796880083550935,Low
72640,0.5110946096978898,High
72816,0.5015545322122156,Medium
76865,0.47725930514803383,Low
78108,0.49866632719683046,Medium
79482,0.4845996120641424,Low
80052,0.515158273643874,High
81077,0.4920338937035739,Low
82633,0.4948819885216906,Low
83987,0.4812529696148498,Low
88724,0.48466141268054025,Low
92943,0.5066414561545219,High
93503,0.4933336193796718,Low
97703,0.5090248095699957,High
100829,0.5526610752895433,High
102728,0.5417777646777717,High
105213,0.5138732174164817,High
107555,0.5007607367528447,Medium
108290,0.48704601215834115,Low
111296,0.4857631708384277,Low
113184,0.48767323714805433,Low
116122,0.49215084150046434,Low
116678,0.5130951174422159,High
120181,0.5001494711308349,Medium
124116,0.4853640751331724,Low
129301,0.5001838098174108,Medium
130171,0.5522508232052028,High
130649,0.4936675061374556,Low
131723,0.5019190800408317,Medium
132180,0.4997874133266332,Medium
132709,0.5005976575207152,Medium
136893,0.49994945263486806,Medium
137569,0.49907049548800464,Medium
139791,0.4859115478006956,Low
142794,0.49867972018399614,Medium
147338,0.5210031573875861,High
149616,0.5078343335555948,High
151493,0.500840958349745,Medium
154476,0.501558050050305,Medium
155097,0.47844195499542524,Low
155811,0.5069459781148998,High
156813,0.5084734402178375,High
159339,0.5060937122304981,High
162540,0.48818813230969166,Low
163413,0.5212275458832073,High
163705,0.5158076934415771,High
163989,0.4854369693628446,Low
166611,0.521122942368058,High
166723,0.5000139347167505,Medium
168290,0.4773237627853072,Low
177488,0.5071797233721451,High
2285,0.5013211454536021,Medium
2582,0.5017559309057289,Medium
129564,0.49804428090539804,Medium
129627,0.4978617916601686,Medium
130099,0.5120825072312123,High
131600,0.48909977926567877,Low
132413,0.5156059078617016,High
132606,0.4874164145705177,Low
133614,0.490833349813029,Low
134489,0.5003184066801639,Medium
136290,0.5104794524698941,High
136671,0.5027909222159196,Medium
137143,0.5014820355627362,Medium
138256,0.5541174044747009,High
138376,0.5180415429089892,High
138874,0.5110980181776175,High
139190,0.5024753387189532,Medium
139459,0.4966509887439806,Medium
139693,0.497619571767954,Medium
140377,0.48982515224608386,Low
140512,0.48783916958672324,Low
140702,0.513894287316241,High
140924,0.4963005311272615,Medium
141844,0.48992930360677256,Low
141928,0.4955272159926589,Medium
142807,0.47498791265030055,Low
143001,0.5014092076870461,Medium
143190,0.5188880614271336,High
143208,0.5017968265843497,Medium
144948,0.5097293429601459,High
145352,0.519038387694145,High
146480,0.508226889802145,High
147105,0.5071118774916472,High
147595,0.4944716434797689,Low
147650,0.5066191731573534,High
149505,0.5102850746055115,High
150073,0.498707700837466,Medium
150096,0.4980936767664263,Medium
150100,0.4816797370429993,Low
150421,0.4940652013229024,Low
150768,0.5531762214843168,High
151078,0.5041338208124532,Medium
152280,0.48952307124895555,Low
154290,0.49677237368055005,Medium
154625,0.48969627840978347,Low
154896,0.4950162185973938,Medium
156100,0.49909680371779247,Medium
156708,0.5053457806702367,High
156839,0.5011534207830493,Medium
157997,0.49004291765063107,Low
158343,0.5109823971447103,High
158757,0.5096995953662298,High
