brand,categories,products,orders,items,net_sales_value,net_profit_value,net_margin_rate,observed_return_rate
Maison Scotch,3,6,44,44,2542.6499977111816,1340.926171804482,0.527373477675474,0.35294117647058826
Escante,1,1,6,6,386.3000106811524,199.33080580504694,0.5160000007599593,0.0
Lisse Leggings,2,2,17,17,594.0,265.8540008068085,0.44756565792392,0.6
J.C. Rags,5,25,189,189,18294.00001525879,9540.90156322647,0.5215317347364452,0.25
by Anew,1,1,5,5,237.0,127.50599971041083,0.5379999987781048,0.5
Kelly Nishimoto,1,1,4,4,237.0,133.66800072044134,0.5640000030398369,0.0
Jax,1,16,89,89,7887.439987182617,4312.088361336756,0.5467031594971321,0.3333333333333333
Sansabelt,1,1,12,12,556.5,284.37149996683,0.5109999999403954,0.25
AIRBLASTER,2,2,13,13,1119.449966430664,542.1254842349028,0.48427844074483767,0.2
Aris A,1,1,10,10,319.9599914550781,208.93387350475314,0.652999997138977,1.0
Missoni,1,1,7,7,479.9399871826172,247.6490328570074,0.5159999988973141,0.0
Via Spiga,1,16,92,92,9751.12004852295,5405.258230315613,0.5543217808229501,0.2
Gongshow,3,4,27,27,1759.7699699401855,781.5375266422843,0.44411345800431445,0.14285714285714285
Green with Envy,1,1,8,8,560.0,283.360000550747,0.5060000009834767,0.25
Design Salt,1,1,4,4,320.0,125.43999940156937,0.39199999812990427,0.0
BLVCK SCVLE,1,1,4,4,320.0,183.3600002527237,0.5730000007897615,0.0
Sweet Mommy,1,14,66,66,4601.0,2511.384242958273,0.5458344366351386,0.2857142857142857
Reebok,7,28,158,158,7372.200035095215,4162.019127333129,0.5645559137733537,0.2549019607843137
FOURSQUARE,2,3,23,23,859.2600059509277,449.4485413961513,0.523064658291357,0.36363636363636365
PAIGE,3,39,209,209,24613.790016174316,11432.739170336881,0.4644851184163086,0.25
Big and Tall Guys,2,2,13,13,385.8700017929077,203.53204056371288,0.5274627196154686,0.0
Christopher Fischer,2,15,79,79,7261.0,4015.245502678212,0.5529879496871246,0.13636363636363635
Munki Munki,1,5,35,35,2464.0,1009.7999964430928,0.40982142712787856,0.3
Leo & Nicole,1,2,10,10,792.0,441.14399985969067,0.5569999998228418,0.0
Voom,1,1,12,12,890.0,590.0699989125133,0.6629999987781048,0.2
Cinderella,1,3,19,19,1217.0,673.1660023033619,0.5531355811859999,0.7142857142857143
DV by Dolce Vita,2,2,13,13,577.9200096130371,307.68000587899985,0.5323920278950296,0.25
Curves,1,1,6,6,449.7499847412109,228.92274289675424,0.509000001475215,0.0
GRUNDENS,1,1,7,7,540.0,284.5799993723631,0.5269999988377094,0.2
Tori Richard,1,1,10,10,828.0,444.63599923811853,0.5369999990798533,0.0
M.Mac,1,1,5,5,470.0,193.6400019749999,0.41200000420212746,0.0
NRS,1,1,8,8,569.699981689453,290.54698947313426,0.5099999979138374,0.0
Cashmere Selection,1,6,37,37,2591.729942321777,1299.2246214580146,0.5012962964397889,0.35714285714285715
Blue Juice,2,3,27,27,2816.5599975585938,1584.3214397614574,0.5625022868800076,0.4
Atlas,1,1,1,1,0.0,0.0,,1.0
Evanese,1,2,11,11,807.9399871826171,480.42841357790104,0.5946337861716835,0.5
Fellini Uomo,1,1,7,7,396.0,231.66000072285533,0.5850000018253922,
LNA,2,2,8,8,396.0,205.12800037313718,0.5180000009422656,0.3333333333333333
Borrelli,1,1,5,5,198.0,88.90199945122004,0.448999997228384,0.5
Robert Graham,5,28,190,190,25566.6300201416,12252.121823182106,0.4792231832482335,0.26229508196721313
Eileen Fisher,2,2,7,7,399.95999145507807,231.5768357617145,0.5790000017732381,0.4
Twelfth Street by Cynthia Vincent,4,4,25,25,5058.300003051758,2753.10870186841,0.5442754878531153,0.125
Halsey,1,1,9,9,630.0,360.3600003942847,0.5720000006258488,0.5
Tilley,3,5,26,26,1311.0,773.3550014980137,0.5898970263142744,0.15384615384615385
Wilt,2,4,16,16,1355.1999969482422,584.8480000972747,0.43155844260204146,0.16666666666666666
Wildfox Couture,3,3,15,15,1916.0,1059.1640012338758,0.5527995831074508,0.3
Minnie Rose,1,6,44,44,7733.269989013672,4374.872400463674,0.5657208925433703,0.16666666666666666
Twisted Heart,1,1,12,12,1120.0,605.9199991822244,0.5409999992698432,0.0
Ella Moss,7,9,57,57,6306.950002670288,3354.327898498451,0.5318462802270936,0.2222222222222222
Sympli,1,1,7,7,684.0,287.96400133520365,0.4210000019520521,0.0
Woodleigh,2,3,18,18,651.1000022888184,369.9686510398038,0.5682209334038539,0.2857142857142857
Prima Donna,1,1,5,5,374.4000091552734,191.31840535340308,0.5110000018030405,0.3333333333333333
Cooper Jones,1,1,8,8,875.0,454.12499946542084,0.5189999993890524,0.3333333333333333
Bill Blass,1,2,13,13,1489.8900604248047,904.1432494695275,0.6068523265479963,0.3333333333333333
Babakul,1,1,2,2,130.0,82.54999960772693,0.6349999969825149,0.0
Hillside USA Leather Inc.,1,5,35,35,5862.0,3361.8070063386112,0.5734914715691933,0.1
SPURR,1,1,6,6,810.0,416.3399988412857,0.5139999985694885,0.0
Stitch's,2,3,22,22,1414.2999725341797,711.0000852357239,0.5027222647552876,0.25
Pulse/Iceburg,2,2,11,11,1539.8900604248047,750.4864210832444,0.48736363742500555,0.0
Sky Brand,1,1,6,6,894.0,463.0920009724796,0.5180000010877848,0.0
Burk's Bay,1,1,5,5,599.8800048828125,338.33232206337556,0.5639999988488853,0.0
Persol,1,3,14,14,1993.4500122070312,1241.2840097092167,0.6226812822534434,0.0
Citizens of Humanity,2,4,20,20,3310.0,1657.381998617202,0.5007196370444719,0.0
KD dance,1,1,4,4,319.8999938964844,204.0961961917609,0.6380000002682209,
Zero Restriction,2,2,14,14,3244.970016479492,1964.1874816054585,0.6053021974410814,0.0
686,1,1,8,8,1119.9300384521484,668.5982319880136,0.5969999991357327,0.0
MontBell,1,5,35,35,5635.54997253418,3214.7745771995565,0.5704455807982028,0.23076923076923078
Bonfire,1,1,5,5,849.7499847412109,391.7347438647189,0.46100000105798256,0.0
Jessie G.,3,5,30,30,2134.7499675750732,1129.5032659704923,0.5291033063012663,0.0
Ungaro,1,1,6,6,719.9600219726562,403.17761402120595,0.5600000023841858,0.0
Lisa Curran,1,1,3,3,390.0,213.71999870985746,0.5479999966919422,0.0
AG Jeans,1,3,17,17,3134.0,1658.5379955843093,0.5292080394334108,0.0
Mantoni,1,3,21,21,3329.2499542236324,2054.22822506237,0.6170243307974776,0.25
Letarte,1,2,14,14,2914.0,1711.0059948947746,0.5871674656467998,0.0
Camilla and Marc,1,1,9,9,1610.0,928.9699970791116,0.5769999981857836,
Margaret O'Leary,1,1,4,4,948.0399780273439,548.9151454272087,0.5789999980479479,0.0
Mycra Pac,1,2,8,8,1793.0,1015.2050014212728,0.5662046856783451,0.0
Giovanni Navarre,1,2,13,13,3149.7699127197266,1694.8185032892268,0.5380769231571599,0.0
Craghoppers,1,1,8,8,1500.0,847.4999978207052,0.5649999985471368,0.2
Halston Heritage,3,5,37,37,9925.869873046875,5440.285549357497,0.5480915646627886,0.3333333333333333
Nau,1,1,7,7,1475.0,852.550002373755,0.5780000016093254,0.0
Regency New York,1,6,41,41,9698.600341796875,5873.551573666749,0.6056081668149805,0.42857142857142855
Hemp Hoodlamb,1,1,8,8,1231.800048828125,661.4766245136648,0.536999998614192,0.75
Alice & Trixie,1,6,43,43,2947.0,1592.713002559729,0.5404523252662806,0.3333333333333333
Evisu,1,1,3,3,698.3400268554688,337.2982336267743,0.48300000093877316,0.5
Andrew Marc,1,1,7,7,2395.0,1365.1499962527305,0.5699999984353781,0.5
The Harris Tweed Of Scotland,1,1,6,6,3600.0,2062.8000028431416,0.5730000007897615,0.0
Made in USA,1,1,8,8,2.9400000572204585,1.8757200372952223,0.638000000268221,0.0
H2W,2,10,56,56,639.2300171852112,373.0596508847071,0.5836078420213117,0.09090909090909091
Urban Boundaries Eyewear,2,4,23,23,59.209999799728394,34.09231996340707,0.5757865238763852,0.375
Eros,1,1,8,8,17.700000286102295,9.381000139765442,0.5299999993294477,0.2
TrendsBlue,3,57,340,340,2468.9199578762054,1406.3155479295742,0.569607590332456,0.29357798165137616
DG Eyewear,3,23,125,125,812.7299973964691,471.9672995222537,0.5807184440517418,0.275
Wholesale LOCS DG XLOOP CHOPPERS,1,1,7,7,27.930000066757202,15.780450075174866,0.5650000013411044,
Buxton,2,12,67,67,711.9399995803833,405.2772504568616,0.5692575929091379,0.2631578947368421
BH Medwear,3,4,29,29,305.96999645233154,166.86629814661737,0.5453681736163769,0.5714285714285714
Marshal,2,12,79,79,768.9499940872192,450.3747778836675,0.5857009966145901,0.4166666666666667
Collection XIIX,2,9,63,63,1129.5799984931946,604.7451296807927,0.5353716695475254,0.375
TopHeadwear,1,2,10,10,24.200000762939453,14.399000492714347,0.5950000016018748,0.5
Medi,1,1,6,6,29.339999198913574,12.352139610715806,0.42099999822676176,0.0
Activewear Apparel,5,37,206,206,5194.220173835754,2751.5266883560225,0.5297285437024735,0.30434782608695654
Bajer,1,1,6,6,19.959999084472656,10.179599528619647,0.5099999997764826,1.0
Rooster,1,1,9,9,37.02999973297119,23.773259862778485,0.642000000923872,0.3333333333333333
Ivory Falcon,1,2,11,11,58.76999855041504,35.72416924427628,0.6078640484163156,0.0
106Shades,2,6,30,30,144.07999515533447,88.39341719476126,0.6135023609590158,0.5384615384615384
MG,2,13,80,80,795.4399900436401,469.8927949439508,0.5907331801587837,0.27586206896551724
Private Island,2,11,70,70,428.949990272522,239.7906350450024,0.5590176954955933,0.45454545454545453
Morris Costumes,1,9,51,51,615.3199920654297,280.3367572762051,0.45559507393089166,0.25
Ties.com,1,1,8,8,35.69999885559082,22.705199270027876,0.6359999999403954,0.5
District,2,5,33,33,530.5700187683105,293.41914990002215,0.553026253879137,0.3076923076923077
Alki'i,13,48,269,269,3353.2599601745605,1833.1757690402073,0.546684656367882,0.3269230769230769
Tabi Socks,1,1,4,4,23.959999084472656,13.681159532930849,0.5710000023245811,0.0
Bunheads,1,1,8,8,36.0,17.424000039696693,0.48400000110268593,0.0
JMS,3,3,15,15,77.85000085830688,41.02656046380713,0.5269949905135992,0.42857142857142855
Micros,2,2,19,19,246.96000480651855,112.3752021987319,0.45503401365242335,0.6
Port & Company,5,12,90,90,1604.1399946212769,786.2156769318182,0.49011662296808245,0.29411764705882354
Gilbin,2,3,13,13,231.9099998474121,122.16228012262404,0.5267659014402231,0.0
MyEyeglassCase,2,8,48,48,272.5799922943115,154.43681578831652,0.5665742906822273,0.23529411764705882
Bargain Headbands,1,1,12,12,55.91999816894531,31.371119011108874,0.5610000006854534,0.3333333333333333
Solutions That Stick,1,5,29,29,188.34999752044678,90.419048921902,0.48005866797044344,0.25
Indera,3,9,52,52,489.97000312805176,246.4984413045005,0.5030888416246149,0.22727272727272727
Creative Artistry,1,1,5,5,31.479999542236328,15.047439814259707,0.47800000105053186,0.0
Jacob Alexander,1,1,9,9,47.69999885559081,29.19239937567561,0.6120000015944241,0.25
Safe-T-Gard,1,2,6,6,47.69999885559081,29.36729919283539,0.6156666645159324,0.0
LnLClothing,2,6,23,23,127.83999633789061,69.4330980812624,0.5431250005494803,0.2
Sassy,1,3,20,20,227.850004196167,132.77020192332114,0.5827087973586909,0.4
Bundle Monster,3,7,54,54,427.6699924468994,236.8889862933328,0.5539060267894422,0.2962962962962963
MJ Soffe,3,23,132,132,2129.7999954223633,1204.1344237412811,0.5653744137146022,0.2391304347826087
Stance,1,17,115,115,1120.979998588562,471.4280681398121,0.4205499373168052,0.225
G & S,2,5,34,34,245.06999397277832,134.27003694163406,0.5478844421751135,0.375
Worlds Softest Sock,1,1,11,11,83.90000343322755,53.779902420735375,0.6410000026226044,0.0
July Women,1,1,5,5,26.84999942779541,16.78124969238415,0.625000001862645,
Wanted,2,2,11,11,262.7300090789795,161.7548459884262,0.6156694720769448,0.25
Elements of Style,2,3,13,13,80.90999794006348,49.67873875676676,0.6140000002665652,0.3333333333333333
LOCOMO Leggings,2,9,46,46,443.62999153137207,233.69156553555302,0.526771340974649,0.16666666666666666
Crazy Granny,1,1,5,5,27.0,12.446999978274107,0.4609999991953373,0.5
SockGuy,2,17,126,126,1260.4800062179565,542.0418207114216,0.4300280988492682,0.3111111111111111
Baskit,1,6,40,40,467.7200012207031,249.71968055384576,0.5339084920510176,0.2857142857142857
Malco Modes,1,1,6,6,28.5,16.729500034824014,0.5870000012218952,0.0
Williamson,1,1,7,7,68.95000267028809,28.890051230841134,0.41900000162422657,0.0
Online-Welcome,1,1,6,6,49.45000171661377,24.032700812905283,0.4859999995678664,
ALL BLACK,1,1,7,7,39.59999847412109,21.859199200201026,0.5520000010728835,0.0
e.g. smith,1,1,5,5,49.85000133514404,29.012700889962915,0.5820000022649765,0.0
Sunny Belt,1,2,7,7,69.79000186920166,40.38847117900636,0.5787142871080764,
Fox River Socks,5,8,47,47,585.8499879837036,317.9807540324907,0.5427682180670044,0.2777777777777778
Socksmith,2,8,43,43,373.70999336242676,211.74038627412975,0.5665901100717484,0.5
Heritage,1,1,3,3,19.979999542236328,11.388599707813562,0.5699999984353781,0.0
Chemisettes by Anne,1,2,18,18,145.0,65.90000011026859,0.4544827593811627,0.125
Pettipant,1,10,55,55,512.0,230.33200042834505,0.44986718833661143,0.2857142857142857
Disney,4,17,90,90,1353.4499988555908,550.4754980506616,0.40672023238103805,0.26666666666666666
Serenada,1,2,8,8,74.98999977111816,33.10024991128035,0.44139551956671247,0.0
Isadora Pacini,1,4,28,28,254.78999519348145,98.4741076885884,0.3864912655373674,0.45454545454545453
Kleinert's,2,5,31,31,475.3299961090088,247.3912279256437,0.5204620578350977,0.2857142857142857
Seirus Innovation,1,9,76,76,1184.8500061035156,703.3936555082013,0.593656287196532,0.4230769230769231
PURE STYLE Girlfriends,1,8,43,43,1051.909999847412,505.51995029634895,0.4805733859072341,0.3076923076923077
Flexfit,1,6,31,31,350.3500061035156,207.33535409382318,0.5917949207415261,0.2222222222222222
Eel Skin,1,1,4,4,34.19999885559081,21.13559931721687,0.6180000007152557,0.0
MK underwear,1,1,4,4,46.0,25.668000008910894,0.5580000001937151,0.0
Rolf's,1,2,10,10,119.46999740600586,71.2781885999976,0.5966199895172543,0.0
Balega,1,1,7,7,47.79999923706055,26.33779953403473,0.5509999990463257,1.0
Central Park,3,3,17,17,186.63999843597412,84.28630917956363,0.4515983170053316,0.16666666666666666
Lov to Sleep,1,2,17,17,127.89999771118164,50.06491886293042,0.3914379965509061,0.5
Olive Branch Legwear,1,1,6,6,59.94999885559082,35.61029940642677,0.594000001437962,0.0
Comfort Choice,3,28,146,146,2414.9399757385254,1176.116349888001,0.4870168044356161,0.36666666666666664
HUF,1,8,67,67,636.0,241.17099912650883,0.3791996841611774,0.3076923076923077
Givenchy,1,1,9,9,72.0,40.32000017166138,0.5600000023841858,0.4
Hello Kitty,4,35,206,206,4301.019998550415,1746.3877431829824,0.40604036804562,0.22058823529411764
Game Gear,1,5,33,33,353.5,199.29899949021637,0.5637878344843462,0.1875
Jenni,3,4,23,23,265.4599914550781,131.1057557964155,0.49388141345812403,0.3333333333333333
Dapper World,1,7,32,32,341.11999130249023,136.41664615101965,0.39990809577047437,0.25
DandY,1,1,10,10,116.54999828338623,70.8623991742585,0.6080000018700958,0.3333333333333333
OPSALES,1,1,2,2,25.899999618530273,16.62779977902472,0.642000000923872,
PLATINUM INTIMATES,1,5,30,30,331.74999237060547,153.85628660816235,0.46377178642489914,0.5
Christopher Kelenc,1,1,5,5,25.979999542236328,14.96447976962149,0.5760000012814999,
Sansha,1,1,5,5,51.959999084472656,32.89067948860645,0.6330000013113022,0.0
True Rock,1,1,5,5,38.96999931335449,15.510059664943311,0.3979999984148889,0.0
Wembley,1,1,7,7,51.959999084472656,32.11127947136879,0.6180000007152557,0.6666666666666666
New Balance,5,16,96,96,1661.8599948883057,891.8828747738218,0.5366775044330768,0.2727272727272727
NOLLIA,1,2,13,13,116.90999794006348,46.97183888704688,0.4017777753372987,1.0
X-Socks,1,2,11,11,122.649995803833,49.8130981343031,0.4061402351287024,0.3333333333333333
Fun Boxers,2,25,160,161,2171.4099922180176,1268.9238888945708,0.5843778436325654,0.2698412698412698
East Coast,1,1,6,6,54.0,33.53399996459484,0.6209999993443489,0.3333333333333333
Tyte,1,1,5,5,54.84000015258789,28.791000100538135,0.525000000372529,0.0
Garfield,1,1,7,7,69.74999904632568,44.779499452181156,0.642000000923872,0.5
Wheel House Designs,1,4,29,29,307.7799949645996,184.9617874546787,0.600954547016458,0.3333333333333333
Anemone,1,6,37,37,444.7699947357178,201.72391796128792,0.4535465979020285,0.38461538461538464
MTC,3,4,21,21,219.84999656677246,106.42779852802195,0.4840927914033325,0.5
Sheer Delights,1,1,6,6,55.959999084472656,36.31803941749692,0.6490000002086163,0.3333333333333333
NuBra,1,11,63,63,1667.2500343322754,780.2655771543463,0.4679955382138219,0.391304347826087
Vip boutique,1,1,6,6,83.93999862670898,41.96999931335449,0.5,
Scarfand,2,6,37,37,470.0,272.7450007945299,0.5803085123287871,0.125
Baby Banz,1,1,5,5,43.02000045776368,27.36072028857351,0.6359999999403955,1.0
ACORN,1,1,8,8,100.7999973297119,63.60479841418265,0.6310000009834766,0.25
IBIP,2,2,10,10,96.0,43.557959864930204,0.453728748593023,0.6666666666666666
Ultra Flirt,1,3,17,17,190.9699945449829,96.30763727438513,0.5043076924406567,0.3333333333333333
BANDOLINO,1,3,20,20,314.2999963760376,156.62919819521272,0.49834298441358243,0.14285714285714285
Sexy You Can Do,1,3,14,14,173.45000076293945,84.87060035364479,0.48930873439222744,0.6
Evolatree,2,4,28,28,339.8099956512451,170.69480774597312,0.5023242692400407,0.6363636363636364
The Saress,1,2,16,16,224.84999656677246,134.59520764198243,0.598599998652935,0.0
Quirinos,1,1,7,7,89.93999862670898,56.30243932258844,0.6260000020265579,0.2
Kirkland Signature,3,4,32,32,543.6999931335449,265.18712680697524,0.4877453193968302,0.25
Hannah,1,1,5,5,74.94999885559082,33.65254955763817,0.4490000009536743,0.0
Vigaro,1,1,7,7,89.93999862670898,49.19717910406709,0.5469999983906746,0.3333333333333333
House Brand,2,2,8,8,125.91999816894531,67.45699891529233,0.5357131503828813,0.0
B. B. Jeans Fashion,1,1,4,4,60.0,25.979999899864197,0.43299999833106995,0.0
Insta Slim,1,3,22,22,420.0,207.08999924361706,0.4930714267705168,0.45454545454545453
Grane,2,3,22,22,249.8400001525879,129.03253994791118,0.5164606943207875,0.3333333333333333
Body Touch,1,1,11,11,111.2999973297119,49.30589881374537,0.4429999999701977,1.0
Jaxon,2,5,43,43,869.3600025177002,485.00482277051765,0.5578872059514182,0.15789473684210525
Port Company,2,2,14,14,175.8899974822998,83.17997868355036,0.47290909019383515,0.2
Aetrex,2,2,13,13,213.95999908447266,98.10719938388765,0.45853056554348903,0.3333333333333333
Changes,1,1,4,4,47.96999931335449,23.409359749264418,0.488000001758337,
VIP FASHION,1,1,9,9,111.92999839782715,66.15062884629786,0.590999998152256,0.25
Sports Katz,2,2,11,11,127.91999816894531,65.94275900879481,0.515499999630265,0.25
FITS Sock Company,2,4,27,27,412.7699947357178,189.35371719865807,0.4587390547122851,0.3333333333333333
Popsi Lingerie,1,13,76,76,1359.5300159454346,611.5570789003178,0.44982977332430074,0.37037037037037035
Swiftwick,1,2,14,14,241.62000274658203,102.13416083295286,0.4227057349224273,0.0
Sabree,1,1,6,6,48.0,24.144000001251698,0.503000000026077,0.3333333333333333
Mundo Unico,2,13,103,103,2003.0,1056.1069982472109,0.5272626052157817,0.13793103448275862
Tabbisocks,1,1,5,5,64.0,38.91200011968613,0.6080000018700957,0.0
Wickers,1,3,21,21,300.0,154.4999998519197,0.5149999995063991,0.2
Secret Lace,1,2,10,10,188.5,92.63550024013966,0.4914350145365499,0.0
Rewash,1,2,11,11,120.53999710083008,61.88405853393167,0.5133902440877487,0.2
aler,1,2,13,13,217.5499973297119,92.26454845967217,0.4241073297732058,0.4
JiMarti,2,12,83,83,1799.800048828125,1059.539329718539,0.5886983559137138,0.20833333333333334
